triple_id	subject	predicate	object	source_file	source_row
1899	UDP协议	用于	传送实时数据	概述2	15
1900	流式存储音频/视频	特点	能够边下载边播放	概述2	16
1901	流式实况音频/视频	特点	音频/视频节目不是事先录制好和存储在服务器中的，而是在发送方边录制边发送	概述2	17
1902	交互式音频/视频	包括	互联网电话或互联网电视会议	概述2	18
1903	流媒体	定义为	流式音频/视频	概述2	19
1904	流媒体	特点	不是全部都收录下来再开始播放	概述2	20
1905	流式音频/视频	是	用户使用互联网和其他人进行实时交互式通信的一种类型	流式存储音频	0
1906	流式音频/视频	不涉及	将内容存储在硬盘上	流式存储音频	1
1907	流式音频/视频	允许	用户在屏幕上观看播放的内容	流式存储音频	2
1908	流式音频/视频	不允许	用户修改节目内容	流式存储音频	3
1909	流式音频/视频	不允许	用户存储播放的内容	流式存储音频	4
1910	流式音频/视频	不允许	用户转发播放的内容	流式存储音频	5
1911	流媒体	主要特点	不是全部都收录下来再开始播放	流式存储音频	6
1912	流式存储音频/视频	表明	流式音频/视频文件不是实时产生的	流式存储音频	7
1913	流式存储音频/视频	通常存储在	光盘或硬盘中	流式存储音频	8
1914	传统浏览器下载音频/视频文件	使用	HTTP协议	流式存储音频	9
1915	HTTP协议	使用	TCP连接	流式存储音频	10
1916	服务器	响应	HTTP请求下载的报文	流式存储音频	11
1917	媒体播放器	具有功能	管理用户界面、解压缩、消除时延抖动和处理传输带来的差错	流式存储音频	12
1918	万维网服务器	增加	元文件	流式存储音频	13
1919	元文件	描述或指明	其他文件的一些重要信息	流式存储音频	14
1920	元文件	保存	有关音频/视频文件的信息	流式存储音频	15
1921	媒体播放器	使用	元文件中的URL	流式存储音频	16
1922	媒体服务器	专门设计为	播放流式音频/视频文件	流式存储音频	17
1923	媒体服务器	也称为	流式服务器	流式存储音频	18
1924	媒体播放器	向	媒体服务器请求音频/视频文件	流式存储音频	19
1925	媒体服务器和媒体播放器	采用	另外的协议进行交互	流式存储音频	20
1926	传送音频/视频文件	可以使用	TCP	流式存储音频	21
1927	传送音频/视频文件	可以使用	UDP	流式存储音频	22
1928	TCP	适用于	流式存储音频/视频的播放	流式存储音频	23
1929	UDP	适用于	实况转播	流式存储音频	24
1930	UDP传送流式多媒体文件	可能需要	使用RTP和RTSP	流式存储音频	25
1931	RTSP	称为	实时流式协议	流式存储音频	26
1932	RTSP	由	IETF的MMUSIC工作组开发	流式存储音频	27
1933	RTSP	不传送	数据	流式存储音频	28
1934	RTSP	使	媒体播放器能够控制多媒体流的传送	流式存储音频	29
1935	RTSP	又称为	带外协议	流式存储音频	30
1936	RTSP	以	客户-服务器方式工作	流式存储音频	31
1937	RTSP	是一个	应用层的多媒体播放控制协议	流式存储音频	32
1938	RTSP	允许	用户在播放从互联网下载的实时数据时能够进行控制	流式存储音频	33
1939	RTSP	又称为	互联网录像机遥控协议	流式存储音频	34
1940	RTSP	记录	客户机所处的状态	流式存储音频	35
1941	RTSP控制分组	可以在	TCP上传送	流式存储音频	36
1942	RTSP控制分组	可以在	UDP上传送	流式存储音频	37
1943	IP电话	有	多个英文同义词	流式存储音频	39
1944	IP电话	含义有	不同的解释	流式存储音频	40
1945	IP电话网关	用于	在IP网络上打电话	流式存储音频	41
1946	IP电话	可以是	在IP网络上进行交互式多媒体实时通信	流式存储音频	42
1947	IP电话	包括	即时传信IM	流式存储音频	43
1948	即时传信	允许	在网上即时交换信息	流式存储音频	44
1949	IP电话	是	话音、视像、数据综合的基础结构	流式存储音频	45
1950	IP电话	在某些条件下	话音质量甚至优于普通电话	流式存储音频	46
1951	IP电话	早在	20世纪70年代初期就开始研究	流式存储音频	47
1952	IP电话发展	受到限制主要是因为	缺少廉价的高质量、低速率的话音信号编解码软件和相应的芯片	流式存储音频	48
1953	IP电话发展	受到限制主要是因为	计算机网络的传输速率和路由器处理速率均不够快	流式存储音频	49
1954	IP电话发展	受到限制主要是因为	没有保证实时通信服务质量QoS的网络协议	流式存储音频	50
1955	IP电话发展	受到限制主要是因为	计算机网络的规模较小	流式存储音频	51
1956	YouTube	是	全球最大的视频网站	流式存储音频	52
1957	Netflix	是	世界上最大的在线影片租赁提供商	流式存储音频	53
1958	UDP	可能被	很多单位的防火墙阻拦	流式存储音频	54
1959	TCP	适用于	YouTube和Netflix等流媒体服务	流式存储音频	55
1960	RTSP	允许	媒体播放器控制多媒体流的传送	流式存储音频	56
1961	RTSP	与	HTTP协议的语法和操作相似	流式存储音频	57
1962	RTSP	是有状态的协议	与HTTP不同	流式存储音频	58
1963	流式媒体播放器	使得	网民们不需要再随身携带刻录有视频节目的光盘	流式存储音频	59
1964	光盘销售商店	受到	流式媒体的冲击	流式存储音频	60
1965	IP电话	可以	在IP网络上进行交互式多媒体实时通信	流式存储音频	61
1966	IP电话	包括	话音、视像等	流式存储音频	62
1967	即时传信	允许	网上即时交换信息	流式存储音频	63
1968	即时传信应用程序	流行的有	微信、Skype、QQ和MSN Messenger	流式存储音频	64
1969	IP电话	在	某些条件下话音质量甚至优于普通电话	流式存储音频	66
1970	传输差错	包括	帧丢失、帧重复或帧失序	点对点协议	0
1971	帧丢失	指	收到[#1]-[#3]（丢失[#2]）	点对点协议	1
1972	帧重复	指	收到[#1]-[#2]-[#2]-[#3]（收到两个[#2]）	点对点协议	2
1973	帧失序	指	收到[#1]-[#3]-[#2]（后发送的帧反而先到达了接收端）	点对点协议	3
1974	传输差错	不包括	比特差错	点对点协议	4
1975	数据链路层	使用	CRC检验	点对点协议	5
1976	可靠传输	要求	数据链路层向网络层提供可靠传输	点对点协议	6
1977	通信线路质量	提高后	差错概率降低	点对点协议	7
1978	有线传输链路	不使用	确认和重传机制	点对点协议	9
1979	无线传输链路	使用	确认和重传机制	点对点协议	10
1980	PPP协议	由	IETF在1992年制定	点对点协议	12
1981	PPP协议	满足	简单、封装成帧、透明性、多种网络层协议、多种类型链路、差错检测、检测连接状态、最大传送单元、网络层地址协商、数据压缩协商等需求	点对点协议	13
1982	PPP协议	不提供	比IP协议更多的功能	点对点协议	14
1983	PPP协议	保证	数据传输的透明性	点对点协议	15
1984	PPP协议	支持	多种网络层协议如IP和IPX	点对点协议	16
1985	PPP协议	支持	多种类型的链路	点对点协议	17
1986	PPPoE	是	PPP协议能够适应多种类类型链路的典型例子	点对点协议	18
1987	PPPoE	用于	宽带上网的主机使用的链路层协议	点对点协议	19
1988	PPP协议	能够	对接收端收到的帧进行检测并立即丢弃有差错的帧	点对点协议	20
1989	PPP协议	具有	自动检测链路是否处于正常工作状态的机制	点对点协议	21
1990	PPP协议	设置	最大传送单元MTU的标准默认值	点对点协议	22
1991	PPP协议	提供	网络层地址协商机制	点对点协议	23
1992	PPP协议	提供	数据压缩算法协商方法	点对点协议	24
1993	PPP协议	不支持	多点线路	点对点协议	25
1994	PPP协议	支持	全双工链路	点对点协议	26
1995	PPP协议	由	三个部分组成：封装方法、链路控制协议LCP、网络控制协议NCP	点对点协议	27
1996	PPP帧	由	首部、信息字段和尾部组成	点对点协议	28
1997	PPP首部	包含	标志字段F、地址字段A、控制字段C和协议字段	点对点协议	29
1998	标志字段F	规定为	Ox7E	点对点协议	30
1999	地址字段A	规定为	OxFF	点对点协议	31
2000	控制字段C	规定为	Ox03	点对点协议	32
2001	PPP协议	使用	字节填充方法	点对点协议	33
2002	PPP协议	使用	零比特填充方法	点对点协议	34
2003	PPP协议	在	SONET/SDH链路使用同步传输	点对点协议	35
2004	PPP协议	在	异步传输时使用转义符Ox7D	点对点协议	36
2005	PPP协议	在	建立链路层的LCP连接后进入鉴别状态	点对点协议	37
2006	PPP协议	在	鉴别成功后进入网络层协议状态	点对点协议	38
2007	PPP协议	在	网络层配置完毕后进入链路打开状态	点对点协议	39
2008	PPP协议	在	数据传输结束后通过终止请求LCP分组请求终止链路连接	点对点协议	40
2009	PPP协议	在	调制解调器的载波停止后回到链路静止状态	点对点协议	41
2010	PPP协议	包含	物理层和网络层的内容	点对点协议	42
2011	PPP协议	使用	IP控制协议IPCP	点对点协议	43
2012	PPP协议	允许	双方协商使用压缩的TCP和IP首部	点对点协议	44
2013	PPP协议	通过	NCP分配临时IP地址	点对点协议	45
2014	PPP协议	在	链路静止状态时用户个人电脑和ISP的路由器之间不存在物理层的连接	点对点协议	46
2015	PPP协议	在	链路建立状态时建立链路层的LCP连接	点对点协议	47
2016	PPP协议	在	鉴别状态时只允许传送LCP协议的分组、鉴别协议的分组以及监测链路质量的分组	点对点协议	48
2017	PPP协议	在	网络层协议状态时NCP根据网络层的不同协议互相交换网络层特定的网络控制分组	点对点协议	49
2018	PPP协议	在	链路打开状态时PPP端点可以彼此向对方发送分组	点对点协议	50
2019	PPP协议	在	链路终止状态时释放数据链路层连接	点对点协议	51
2020	第2章	讨论	物理层的基本概念	物理层	0
2021	物理层	考虑的是	怎样才能在连接各种计算机的传输媒体上传输数据比特流	物理层	1
2022	物理层	不是	指具体的传输媒体	物理层	2
2023	物理层的作用	是	要尽可能地屏蔽掉这些传输媒体和通信手段的差异	物理层	3
2024	物理层	使	数据链路层感觉不到传输媒体和通信手段的差异	物理层	4
2025	物理层协议	也称为	物理层规程	物理层	5
2026	物理层的主要任务	描述为	确定与传输媒体的接口有关的一些特性	物理层	6
2027	机械特性	指明	接口所用接线器的形状和尺寸、引脚数目和排列、固定和锁定装置等	物理层	7
2028	电气特性	指明	在接口电缆的各条线上出现的电压的范围	物理层	8
2029	功能特性	指明	某条线上出现的某一电平的电压的意义	物理层	9
2030	过程特性	指明	对于不同功能的各种可能事件的出现顺序	物理层	10
2031	物理层	要完成	传输方式的转换	物理层	11
2032	数据在计算机内部	多采用	并行传输方式	物理层	12
2033	数据在通信线路上	一般采用	串行传输	物理层	13
2034	物理层协议	种类较多	因为物理连接的方式很多	物理层	14
2035	物理层协议	种类较多	因为传输媒体的种类非常多	物理层	15
2036	物理层	应将重点放在	掌握基本概念上	物理层	16
2037	物理层	不包括	传输媒体本身	物理层	17
2038	物理层的任务	是	本章最重要的内容之一	物理层	18
2039	几种常用的信道复用技术	是	本章最重要的内容之一	物理层	19
2040	几种常用的宽带接入技术	是	本章最重要的内容之一	物理层	20
2041	重点	是	FTTx	物理层	21
2042	传输媒体	不属千	物理层的范围	物理层	22
2043	数据链路层	只需要考虑	如何完成本层的协议和服务	物理层	23
2044	数据链路层	不必考虑	网络具体的传输媒体和通信手段	物理层	24
2045	物理层规程	就是	物理层协议	物理层	25
2046	物理层	完成	传输方式的转换	物理层	27
2047	数据在计算机内部	一般采用	并行传输	物理层	28
2048	物理层协议	因	物理连接的方式很多	物理层	30
2049	物理层协议	因	传输媒体的种类非常多	物理层	31
2050	物理层	应将	重点放在掌握基本概念上	物理层	32
2051	物理层的任务	包括	确定与传输媒体的接口有关的一些特性	物理层	33
2052	几种常用的信道复用技术	是	本章的重要内容	物理层	34
2053	几种常用的宽带接入技术	是	本章的重要内容	物理层	35
2054	FTTx	是	宽带接入技术的重点	物理层	36
